"","ring_id","datetime_trunc","year","reporting_type","dt","time","layer_1_vout","layer_1_concentration","layer_1_setpoint","layer_2_vout","layer_2_concentration","layer_2_setpoint","wind_speed","wind_direction","sector","O3_on","leaf_wetness","file_source","number_of_records","datetime","Range_flag"
"544168",3,2019-08-10 02:17:00,"2019","M","08/10/2019","02:17:13",0,1033,600,"0.00","0",0,0,73,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:17:13,"layer_1_concentration"
"544169",3,2019-08-10 02:18:00,"2019","M","08/10/2019","02:18:13",0,1014,600,"0.00","0",0,0,65,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:18:13,"layer_1_concentration"
"544170",3,2019-08-10 02:19:00,"2019","M","08/10/2019","02:19:13",0,1029,600,"0.00","0",0,0,66,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:19:13,"layer_1_concentration"
"544171",3,2019-08-10 02:20:00,"2019","M","08/10/2019","02:20:13",0,1014,600,"0.00","0",0,0,66,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:20:13,"layer_1_concentration"
"544172",3,2019-08-10 02:21:00,"2019","M","08/10/2019","02:21:13",0,1015,600,"0.00","0",0,0,67,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:21:13,"layer_1_concentration"
"544173",3,2019-08-10 02:22:00,"2019","M","08/10/2019","02:22:13",0,1034,600,"0.00","0",0,0,66,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:22:13,"layer_1_concentration"
"544174",3,2019-08-10 02:23:00,"2019","M","08/10/2019","02:23:13",0,1037,600,"0.00","0",0,0,66,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:23:13,"layer_1_concentration"
"544175",3,2019-08-10 02:24:00,"2019","M","08/10/2019","02:24:13",0,1037,600,"0.00","0",0,0,66,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:24:13,"layer_1_concentration"
"544176",3,2019-08-10 02:25:00,"2019","M","08/10/2019","02:25:13",0,1049,600,"0.00","0",0,0,66,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:25:13,"layer_1_concentration"
"544177",3,2019-08-10 02:26:00,"2019","M","08/10/2019","02:26:13",0,1054,600,"0.00","0",0,0,65,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:26:13,"layer_1_concentration"
"544178",3,2019-08-10 02:27:00,"2019","M","08/10/2019","02:27:13",0,1062,600,"0.00","0",0,0,66,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:27:13,"layer_1_concentration"
"544179",3,2019-08-10 02:28:00,"2019","M","08/10/2019","02:28:13",0,1076,600,"0.00","0",0,0,200,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:28:13,"layer_1_concentration"
"544180",3,2019-08-10 02:29:00,"2019","M","08/10/2019","02:29:13",0,1085,600,"0.00","0",0,0,243,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:29:13,"layer_1_concentration"
"544181",3,2019-08-10 02:30:00,"2019","M","08/10/2019","02:30:13",0,1093,600,"0.00","0",0,0,257,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:30:13,"layer_1_concentration"
"544182",3,2019-08-10 02:31:00,"2019","M","08/10/2019","02:31:13",0,1096,600,"0.00","0",0,0,255,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:31:13,"layer_1_concentration"
"544183",3,2019-08-10 02:32:00,"2019","M","08/10/2019","02:32:13",0,1060,600,"0.00","0",0,0,248,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:32:13,"layer_1_concentration"
"544184",3,2019-08-10 02:33:00,"2019","M","08/10/2019","02:33:13",0,1072,600,"0.00","0",0,0,262,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:33:13,"layer_1_concentration"
"544185",3,2019-08-10 02:34:00,"2019","M","08/10/2019","02:34:13",0,1072,600,"0.00","0",0,0,265,8,"0","0.00 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:34:13,"layer_1_concentration"
"544186",3,2019-08-10 02:35:00,"2019","M","08/10/2019","02:35:13",0,1083,600,"0.00","0",0,0,268,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:35:13,"layer_1_concentration"
"544187",3,2019-08-10 02:36:00,"2019","M","08/10/2019","02:36:13",0,1077,600,"0.00","0",0,0,323,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:36:13,"layer_1_concentration"
"544188",3,2019-08-10 02:37:00,"2019","M","08/10/2019","02:37:13",0,1083,600,"0.00","0",0,0,309,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:37:13,"layer_1_concentration"
"544189",3,2019-08-10 02:38:00,"2019","M","08/10/2019","02:38:13",0,1080,600,"0.00","0",0,0,275,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:38:13,"layer_1_concentration"
"544190",3,2019-08-10 02:39:00,"2019","M","08/10/2019","02:39:13",0,1084,600,"0.00","0",0,0,267,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:39:13,"layer_1_concentration"
"544191",3,2019-08-10 02:40:00,"2019","M","08/10/2019","02:40:13",0,1098,600,"0.00","0",0,0,283,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:40:13,"layer_1_concentration"
"544192",3,2019-08-10 02:41:00,"2019","M","08/10/2019","02:41:13",0,1107,600,"0.00","0",0,0,291,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:41:13,"layer_1_concentration"
"544193",3,2019-08-10 02:42:00,"2019","M","08/10/2019","02:42:13",0,1103,600,"0.00","0",0,0,301,8,"0","0.00 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:42:13,"layer_1_concentration"
"544194",3,2019-08-10 02:43:00,"2019","M","08/10/2019","02:43:13",0,1101,600,"0.00","0",0,0,298,8,"0","0.00 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:43:13,"layer_1_concentration"
"544195",3,2019-08-10 02:44:00,"2019","M","08/10/2019","02:44:13",0,1109,600,"0.00","0",0,0,307,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:44:13,"layer_1_concentration"
"544196",3,2019-08-10 02:45:00,"2019","M","08/10/2019","02:45:13",0,1093,600,"0.00","0",0,0,319,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:45:13,"layer_1_concentration"
"544197",3,2019-08-10 02:46:00,"2019","M","08/10/2019","02:46:13",0,1074,600,"0.00","0",0,0,324,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:46:13,"layer_1_concentration"
"544198",3,2019-08-10 02:47:00,"2019","M","08/10/2019","02:47:13",0,1078,600,"0.00","0",0,0,322,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:47:13,"layer_1_concentration"
"544199",3,2019-08-10 02:48:00,"2019","M","08/10/2019","02:48:13",0,1081,600,"0.00","0",0,0,312,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:48:13,"layer_1_concentration"
"544200",3,2019-08-10 02:49:00,"2019","M","08/10/2019","02:49:13",0,1048,600,"0.00","0",0,0,284,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:49:13,"layer_1_concentration"
"544201",3,2019-08-10 02:50:00,"2019","M","08/10/2019","02:50:13",0,1033,600,"0.00","0",0,0,259,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:50:13,"layer_1_concentration"
"544202",3,2019-08-10 02:51:00,"2019","M","08/10/2019","02:51:13",0,1049,600,"0.00","0",0,0,307,8,"0","0.00 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:51:13,"layer_1_concentration"
"544203",3,2019-08-10 02:52:00,"2019","M","08/10/2019","02:52:13",0,1064,600,"0.00","0",0,0,339,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:52:13,"layer_1_concentration"
"544204",3,2019-08-10 02:53:00,"2019","M","08/10/2019","02:53:13",0,1055,600,"0.00","0",0,0,0,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:53:13,"layer_1_concentration"
"544205",3,2019-08-10 02:54:00,"2019","M","08/10/2019","02:54:13",0,1045,600,"0.00","0",0,0,0,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:54:13,"layer_1_concentration"
"544206",3,2019-08-10 02:55:00,"2019","M","08/10/2019","02:55:13",0,1065,600,"0.00","0",0,0,0,8,"0","0.00 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:55:13,"layer_1_concentration"
"544207",3,2019-08-10 02:56:00,"2019","M","08/10/2019","02:56:13",0,1077,600,"0.00","0",0,0,0,8,"0","0.00 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:56:13,"layer_1_concentration"
"544208",3,2019-08-10 02:57:00,"2019","M","08/10/2019","02:57:13",0,1080,600,"0.00","0",0,0,0,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:57:13,"layer_1_concentration"
"544209",3,2019-08-10 02:58:00,"2019","M","08/10/2019","02:58:13",0,1087,600,"0.00","0",0,0,323,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:58:13,"layer_1_concentration"
"544210",3,2019-08-10 02:59:00,"2019","M","08/10/2019","02:59:13",0,1095,600,"0.00","0",0,0,336,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 02:59:13,"layer_1_concentration"
"544211",3,2019-08-10 03:00:00,"2019","M","08/10/2019","03:00:13",0,1107,600,"0.00","0",0,0,18,8,"0","0.00 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 03:00:13,"layer_1_concentration"
"544212",3,2019-08-10 03:01:00,"2019","M","08/10/2019","03:01:13",0,1124,600,"0.00","0",0,0,14,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 03:01:13,"layer_1_concentration"
"544213",3,2019-08-10 03:02:00,"2019","M","08/10/2019","03:02:13",0,1145,600,"0.00","0",0,0,0,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 03:02:13,"layer_1_concentration"
"544214",3,2019-08-10 03:03:00,"2019","M","08/10/2019","03:03:13",0,1144,600,"0.00","0",0,0,44,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 03:03:13,"layer_1_concentration"
"544215",3,2019-08-10 03:04:00,"2019","M","08/10/2019","03:04:13",0,1152,600,"0.00","0",0,0,11,8,"0","0.00 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 03:04:13,"layer_1_concentration"
"544216",3,2019-08-10 03:05:00,"2019","M","08/10/2019","03:05:13",0,1158,600,"0.00","0",0,0,15,8,"0","0.00 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 03:05:13,"layer_1_concentration"
"544217",3,2019-08-10 03:06:00,"2019","M","08/10/2019","03:06:13",0,1163,600,"0.00","0",0,0,15,8,"0","0.00 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 03:06:13,"layer_1_concentration"
"544218",3,2019-08-10 03:07:00,"2019","M","08/10/2019","03:07:13",0,1168,600,"0.00","0",0,0,363,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 03:07:13,"layer_1_concentration"
"544219",3,2019-08-10 03:08:00,"2019","M","08/10/2019","03:08:13",0,1173,600,"0.00","0",0,0,3,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 03:08:13,"layer_1_concentration"
"544220",3,2019-08-10 03:09:00,"2019","M","08/10/2019","03:09:13",0,1168,600,"0.00","0",0,0,340,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 03:09:13,"layer_1_concentration"
"544221",3,2019-08-10 03:10:00,"2019","M","08/10/2019","03:10:13",0,1170,600,"0.00","0",0,0,350,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 03:10:13,"layer_1_concentration"
"544222",3,2019-08-10 03:11:00,"2019","M","08/10/2019","03:11:13",0,1164,600,"0.00","0",0,0,347,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 03:11:13,"layer_1_concentration"
"544223",3,2019-08-10 03:12:00,"2019","M","08/10/2019","03:12:13",0,1160,600,"0.00","0",0,0,352,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 03:12:13,"layer_1_concentration"
"544224",3,2019-08-10 03:13:00,"2019","M","08/10/2019","03:13:13",0,1088,600,"0.00","0",0,0,348,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 03:13:13,"layer_1_concentration"
"544225",3,2019-08-10 03:14:00,"2019","M","08/10/2019","03:14:13",0,1081,600,"0.00","0",0,0,348,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 03:14:13,"layer_1_concentration"
"544226",3,2019-08-10 03:15:00,"2019","M","08/10/2019","03:15:13",0,1088,600,"0.00","0",0,0,224,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 03:15:13,"layer_1_concentration"
"544227",3,2019-08-10 03:16:00,"2019","M","08/10/2019","03:16:13",0,1064,600,"0.00","0",0,0,250,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 03:16:13,"layer_1_concentration"
"544228",3,2019-08-10 03:17:00,"2019","M","08/10/2019","03:17:13",0,1023,600,"0.00","0",0,0,259,8,"0","0.00 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 03:17:13,"layer_1_concentration"
"544229",3,2019-08-10 03:18:00,"2019","M","08/10/2019","03:18:13",0,1023,600,"0.00","0",0,0,278,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 03:18:13,"layer_1_concentration"
"544231",3,2019-08-10 03:20:00,"2019","M","08/10/2019","03:20:13",0,1003,600,"0.00","0",0,0,300,8,"0","0.00 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 03:20:13,"layer_1_concentration"
"544232",3,2019-08-10 03:21:00,"2019","M","08/10/2019","03:21:13",0,1020,600,"0.00","0",0,0,320,8,"0","0.00 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 03:21:13,"layer_1_concentration"
"544233",3,2019-08-10 03:22:00,"2019","M","08/10/2019","03:22:13",0,1011,600,"0.00","0",0,0,331,8,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 03:22:13,"layer_1_concentration"
"545278",3,2019-08-10 20:47:00,"2019","M","08/10/2019","20:47:14",0,1028,600,"0.00","0",0,0,237,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 20:47:14,"layer_1_concentration"
"545279",3,2019-08-10 20:48:00,"2019","M","08/10/2019","20:48:14",0,1004,600,"0.00","0",0,0,237,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 20:48:14,"layer_1_concentration"
"545288",3,2019-08-10 20:57:00,"2019","M","08/10/2019","20:57:14",0,1022,600,"0.00","0",0,0,146,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 20:57:14,"layer_1_concentration"
"545289",3,2019-08-10 20:58:00,"2019","M","08/10/2019","20:58:14",0,1063,600,"0.00","0",0,0,146,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 20:58:14,"layer_1_concentration"
"545290",3,2019-08-10 20:59:00,"2019","M","08/10/2019","20:59:14",0,1064,600,"0.00","0",0,0,153,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 20:59:14,"layer_1_concentration"
"545291",3,2019-08-10 21:00:00,"2019","M","08/10/2019","21:00:14",0,1025,600,"0.00","0",0,0,176,5,"0","0.00 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 21:00:14,"layer_1_concentration"
"545292",3,2019-08-10 21:01:00,"2019","M","08/10/2019","21:01:14",0,1041,600,"0.00","0",0,0,176,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 21:01:14,"layer_1_concentration"
"545293",3,2019-08-10 21:02:00,"2019","M","08/10/2019","21:02:14",0,1050,600,"0.00","0",0,0,207,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 21:02:14,"layer_1_concentration"
"545294",3,2019-08-10 21:03:00,"2019","M","08/10/2019","21:03:14",0,1068,600,"0.00","0",0,0,207,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 21:03:14,"layer_1_concentration"
"545295",3,2019-08-10 21:04:00,"2019","M","08/10/2019","21:04:14",0,1054,600,"0.00","0",0,0,204,5,"0","0.00 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 21:04:14,"layer_1_concentration"
"545296",3,2019-08-10 21:05:00,"2019","M","08/10/2019","21:05:14",0,1015,600,"0.00","0",0,0,171,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 21:05:14,"layer_1_concentration"
"545301",3,2019-08-10 21:10:00,"2019","M","08/10/2019","21:10:14",0,1009,600,"0.00","0",0,0,158,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 21:10:14,"layer_1_concentration"
"545303",3,2019-08-10 21:12:00,"2019","M","08/10/2019","21:12:14",0,1028,600,"0.00","0",0,0,185,5,"0","0.00 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 21:12:14,"layer_1_concentration"
"545304",3,2019-08-10 21:13:00,"2019","M","08/10/2019","21:13:14",0,1005,600,"0.00","0",0,0,184,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 21:13:14,"layer_1_concentration"
"545307",3,2019-08-10 21:16:00,"2019","M","08/10/2019","21:16:14",0,1013,600,"0.00","0",0,0,185,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 21:16:14,"layer_1_concentration"
"545309",3,2019-08-10 21:18:00,"2019","M","08/10/2019","21:18:14",0,1087,600,"0.00","0",0,0,145,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 21:18:14,"layer_1_concentration"
"545310",3,2019-08-10 21:19:00,"2019","M","08/10/2019","21:19:14",0,1101,600,"0.00","0",0,0,155,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 21:19:14,"layer_1_concentration"
"545311",3,2019-08-10 21:20:00,"2019","M","08/10/2019","21:20:14",0,1097,600,"0.00","0",0,0,158,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 21:20:14,"layer_1_concentration"
"545312",3,2019-08-10 21:21:00,"2019","M","08/10/2019","21:21:14",0,1078,600,"0.00","0",0,0,169,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 21:21:14,"layer_1_concentration"
"545314",3,2019-08-10 21:23:00,"2019","M","08/10/2019","21:23:14",0,1060,600,"0.00","0",0,0,171,5,"0","0.00 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 21:23:14,"layer_1_concentration"
"545315",3,2019-08-10 21:24:00,"2019","M","08/10/2019","21:24:14",0,1108,600,"0.00","0",0,0,171,5,"0","0.01 ","\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R16/Avg_081019.csv",1437,2019-08-10 21:24:14,"layer_1_concentration"
