,reporting_type,ring_id,dt,time,layer_1_vout,layer_1_concentration,layer_1_setpoint,layer_2_vout,layer_2_concentration,layer_2_setpoint,wind_speed,wind_direction,sector,O3_on,leaf_wetness,file_source,number_of_records,Range_flag,evaluator,replacement_value,explanation
794951,M,0,9/10/2019,19:50:53,0,1031,600,0,0,0,0.3,98,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794952,M,0,9/10/2019,19:51:53,0,1110,600,0,0,0,0.3,97,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794953,M,0,9/10/2019,19:52:53,0,1108,600,0,0,0,0,87,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794954,M,0,9/10/2019,19:53:53,0,1084,600,0,0,0,0,80,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794955,M,0,9/10/2019,19:54:53,0,1027,600,0,0,0,0,77,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794956,M,0,9/10/2019,19:55:53,0,1078,600,0,0,0,0,77,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794957,M,0,9/10/2019,19:56:53,0,1095,600,0,0,0,0,73,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794958,M,0,9/10/2019,19:57:53,0,1112,600,0,0,0,0,72,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794959,M,0,9/10/2019,19:58:53,0,1052,600,0,0,0,0,73,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794960,M,0,9/10/2019,19:59:53,0,1248,600,0,0,0,0,73,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794961,M,0,9/10/2019,20:00:53,0,1259,600,0,0,0,0,72,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794962,M,0,9/10/2019,20:01:53,0,1281,600,0,0,0,0,92,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794963,M,0,9/10/2019,20:02:53,0,1214,600,0,0,0,0,110,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794964,M,0,9/10/2019,20:03:53,0,1239,600,0,0,0,0,125,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794965,M,0,9/10/2019,20:04:53,0,1221,600,0,0,0,0,135,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794966,M,0,9/10/2019,20:05:53,0,1257,600,0,0,0,0,143,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794967,M,0,9/10/2019,20:06:53,0,1268,600,0,0,0,0,143,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794968,M,0,9/10/2019,20:07:53,0,1182,600,0,0,0,0,143,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794969,M,0,9/10/2019,20:08:53,0,1147,600,0,0,0,0,144,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794970,M,0,9/10/2019,20:09:53,0,1318,600,0,0,0,0,144,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794971,M,0,9/10/2019,20:10:53,0,1328,600,0,0,0,0,144,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794972,M,0,9/10/2019,20:11:53,0,1331,600,0,0,0,0,144,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794973,M,0,9/10/2019,20:12:53,0,1242,600,0,0,0,0,144,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794974,M,0,9/10/2019,20:13:53,0,1185,600,0,0,0,0,160,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794975,M,0,9/10/2019,20:14:53,0,1214,600,0,0,0,0,162,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794976,M,0,9/10/2019,20:15:53,0,1220,600,0,0,0,0,164,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794977,M,0,9/10/2019,20:16:53,0,1239,600,0,0,0,0,164,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794978,M,0,9/10/2019,20:17:53,0,1220,600,0,0,0,0,174,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794979,M,0,9/10/2019,20:18:53,0,1202,600,0,0,0,0,174,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794980,M,0,9/10/2019,20:19:53,0,1181,600,0,0,0,0,204,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794981,M,0,9/10/2019,20:20:53,0,1061,600,0,0,0,0,190,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794982,M,0,9/10/2019,20:21:53,0,1101,600,0,0,0,0,191,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794983,M,0,9/10/2019,20:22:53,0,1174,600,0,0,0,0,191,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794984,M,0,9/10/2019,20:23:53,0,1227,600,0,0,0,0,190,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794985,M,0,9/10/2019,20:24:53,0,1239,600,0,0,0,0,183,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794986,M,0,9/10/2019,20:25:53,0,1286,600,0,0,0,0,174,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794987,M,0,9/10/2019,20:26:53,0,1281,600,0,0,0,0,164,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794988,M,0,9/10/2019,20:27:53,0,1295,600,0,0,0,0,164,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794989,M,0,9/10/2019,20:28:53,0,1361,600,0,0,0,0.3,162,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794990,M,0,9/10/2019,20:29:53,0,1363,600,0,0,0,0.2,171,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794991,M,0,9/10/2019,20:30:53,0,1331,600,0,0,0,0,178,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794992,M,0,9/10/2019,20:31:53,0,1271,600,0,0,0,0,188,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794993,M,0,9/10/2019,20:32:53,0,1229,600,0,0,0,0,200,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794994,M,0,9/10/2019,20:33:53,0,1215,600,0,0,0,0,213,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794995,M,0,9/10/2019,20:34:53,0,1156,600,0,0,0,0,218,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794996,M,0,9/10/2019,20:35:53,0,1263,600,0,0,0,0,223,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794997,M,0,9/10/2019,20:36:53,0,1311,600,0,0,0,0.3,219,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794998,M,0,9/10/2019,20:37:53,0,1360,600,0,0,0,0.4,217,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
794999,M,0,9/10/2019,20:38:53,0,1367,600,0,0,0,0.4,211,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795000,M,0,9/10/2019,20:39:53,0,1340,600,0,0,0,0.6,197,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795001,M,0,9/10/2019,20:40:53,0,1289,600,0,0,0,0.8,200,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795002,M,0,9/10/2019,20:41:53,0,1273,600,0,0,0,0.8,200,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795003,M,0,9/10/2019,20:42:53,0,1130,600,0,0,0,0.8,200,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795004,M,0,9/10/2019,20:43:53,0,1180,600,0,0,0,0.8,202,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795005,M,0,9/10/2019,20:44:53,0,1111,600,0,0,0,0.6,205,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795006,M,0,9/10/2019,20:45:53,0,1089,600,0,0,0,0.5,209,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795007,M,0,9/10/2019,20:46:53,0,1066,600,0,0,0,0.3,213,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795008,M,0,9/10/2019,20:47:53,0,1031,600,0,0,0,0.3,213,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795009,M,0,9/10/2019,20:48:53,0,1053,600,0,0,0,0.3,207,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795010,M,0,9/10/2019,20:49:53,0,1159,600,0,0,0,0.1,204,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795011,M,0,9/10/2019,20:50:53,0,1178,600,0,0,0,0,204,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795012,M,0,9/10/2019,20:51:53,0,1144,600,0,0,0,0,204,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795013,M,0,9/10/2019,20:52:53,0,1075,600,0,0,0,0,204,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795014,M,0,9/10/2019,20:53:53,0,1043,600,0,0,0,0,199,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795015,M,0,9/10/2019,20:54:53,0,1113,600,0,0,0,0,199,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795016,M,0,9/10/2019,20:55:53,0,1159,600,0,0,0,0,190,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795017,M,0,9/10/2019,20:56:53,0,1088,600,0,0,0,0,189,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795018,M,0,9/10/2019,20:57:53,0,1140,600,0,0,0,0,190,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795019,M,0,9/10/2019,20:58:53,0,1166,600,0,0,0,0,177,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795020,M,0,9/10/2019,20:59:53,0,1101,600,0,0,0,0,167,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795021,M,0,9/10/2019,21:00:53,0,1219,600,0,0,0,0,160,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795022,M,0,9/10/2019,21:01:53,0,1194,600,0,0,0,0.6,169,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795023,M,0,9/10/2019,21:02:53,0,1254,600,0,0,0,1.1,167,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795024,M,0,9/10/2019,21:03:53,0,1093,600,0,0,0,1.5,155,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795071,M,0,9/10/2019,21:50:53,0,1028,600,0,0,0,0,128,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795072,M,0,9/10/2019,21:51:53,0,1147,600,0,0,0,0.2,124,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795073,M,0,9/10/2019,21:52:53,0,1104,600,0,0,0,0.3,125,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795074,M,0,9/10/2019,21:53:53,0,1013,600,0,0,0,0.4,125,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795095,M,0,9/10/2019,22:14:53,0,1018,600,0,0,0,0.7,192,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795096,M,0,9/10/2019,22:15:53,0,1003,600,0,0,0,0.7,192,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795167,M,0,9/10/2019,23:27:53,0,1022,600,0,0,0,0,172,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795168,M,0,9/10/2019,23:28:53,0,1015,600,0,0,0,0.3,165,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795169,M,0,9/10/2019,23:29:53,0,1038,600,0,0,0,0.4,161,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795170,M,0,9/10/2019,23:30:53,0,1054,600,0,0,0,0.5,158,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795171,M,0,9/10/2019,23:31:53,0,1043,600,0,0,0,0.7,150,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091019.csv,1433,layer_1_concentration,,,
795217,M,0,9/11/2019,0:17:53,0,1010,600,0,0,0,0,135,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091119.csv,1439,layer_1_concentration,,,
795218,M,0,9/11/2019,0:18:53,0,1246,600,0,0,0,0,136,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091119.csv,1439,layer_1_concentration,,,
795219,M,0,9/11/2019,0:19:53,0,1148,600,0,0,0,0,126,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091119.csv,1439,layer_1_concentration,,,
796659,M,0,9/12/2019,0:19:56,0,1001,600,0,0,0,0.5,177,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,layer_1_concentration,,,
796660,M,0,9/12/2019,0:20:56,0,1001,600,0,0,0,0.6,172,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,layer_1_concentration,,,
796665,M,0,9/12/2019,0:25:56,0,1008,600,0,0,0,0.5,185,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,layer_1_concentration,,,
796666,M,0,9/12/2019,0:26:56,0,1019,600,0,0,0,0.4,189,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,layer_1_concentration,,,
796800,M,0,9/12/2019,2:40:56,0,1022,600,0,0,0,0,106,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,layer_1_concentration,,,
796853,M,0,9/12/2019,3:33:56,0,1066,600,0,0,0,0,164,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,layer_1_concentration,,,
796867,M,0,9/12/2019,3:47:56,0,1006,600,0,0,0,0,97,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,layer_1_concentration,,,
796877,M,0,9/12/2019,3:57:56,0,1020,600,0,0,0,0,87,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,layer_1_concentration,,,
796878,M,0,9/12/2019,3:58:56,0,1030,600,0,0,0,0,91,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,layer_1_concentration,,,
796879,M,0,9/12/2019,3:59:56,0,1049,600,0,0,0,0,106,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,layer_1_concentration,,,
796880,M,0,9/12/2019,4:00:56,0,1049,600,0,0,0,0,107,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,layer_1_concentration,,,
796881,M,0,9/12/2019,4:01:56,0,1036,600,0,0,0,0,136,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,layer_1_concentration,,,
796882,M,0,9/12/2019,4:02:56,0,1035,600,0,0,0,0,137,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,layer_1_concentration,,,
796883,M,0,9/12/2019,4:03:56,0,1040,600,0,0,0,0,172,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,layer_1_concentration,,,
796884,M,0,9/12/2019,4:04:56,0,1037,600,0,0,0,0,175,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,layer_1_concentration,,,
796885,M,0,9/12/2019,4:05:56,0,1021,600,0,0,0,0,182,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,layer_1_concentration,,,
796886,M,0,9/12/2019,4:06:56,0,1027,600,0,0,0,0,190,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,layer_1_concentration,,,
796887,M,0,9/12/2019,4:07:56,0,1014,600,0,0,0,0,192,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,layer_1_concentration,,,
796891,M,0,9/12/2019,4:11:56,0,1027,600,0,0,0,0,199,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,layer_1_concentration,,,
796892,M,0,9/12/2019,4:12:56,0,1079,600,0,0,0,0.4,204,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,layer_1_concentration,,,
796893,M,0,9/12/2019,4:13:56,0,1057,600,0,0,0,0.5,200,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,layer_1_concentration,,,
796894,M,0,9/12/2019,4:14:56,0,1009,600,0,0,0,0.6,196,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,layer_1_concentration,,,
796895,M,0,9/12/2019,4:15:56,0,1020,600,0,0,0,0.6,194,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,layer_1_concentration,,,
796896,M,0,9/12/2019,4:16:56,0,1002,600,0,0,0,0.6,194,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091219.csv,1041,layer_1_concentration,,,
800902,M,0,9/15/2019,19:07:24,0,1022,600,0,0,0,0.4,316,6,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_091519.csv,1254,layer_1_concentration,,,
91648,M,1,7/1/2019,8:44:33,0,-218631,600,0,0,0,1.3,273,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R14/Avg_070119.csv,1398,layer_1_concentration,,,
91649,M,1,7/1/2019,8:45:33,0,-1639753,600,0,0,0,1.4,304,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R14/Avg_070119.csv,1398,layer_1_concentration,,,
91650,M,1,7/1/2019,8:46:33,0,-1639737,600,0,0,0,1.4,300,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R14/Avg_070119.csv,1398,layer_1_concentration,,,
91651,M,1,7/1/2019,8:47:33,0,-1639754,600,0,0,0,2,285,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R14/Avg_070119.csv,1398,layer_1_concentration,,,
91652,M,1,7/1/2019,8:49:09,2.76,-1639745,600,0,0,0,2.1,305,8,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R14/Avg_070119.csv,1398,layer_1_concentration,,,
91653,M,1,7/1/2019,8:50:09,10,-1639744,600,0,0,0,1.5,291,8,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R14/Avg_070119.csv,1398,layer_1_concentration,,,
91654,M,1,7/1/2019,8:51:09,10,-1557747,600,0,0,0,2.5,289,8,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R14/Avg_070119.csv,1398,layer_1_concentration,,,
91655,M,1,7/1/2019,8:52:09,10,-1639746,600,0,0,0,2.6,299,8,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R14/Avg_070119.csv,1398,layer_1_concentration,,,
101273,M,1,7/11/2019,13:04:22,1.82,-147,600,0,0,0,1.3,318,1,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R14/Avg_071119.csv,579,layer_1_concentration,,,
101274,M,1,7/11/2019,13:05:22,5.03,-2715,600,0,0,0,1.6,333,8,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R14/Avg_071119.csv,579,layer_1_concentration,,,
101275,M,1,7/11/2019,13:06:22,4.38,-468,600,0,0,0,1.4,324,8,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R14/Avg_071119.csv,579,layer_1_concentration,,,
101276,M,1,7/11/2019,13:07:22,7.27,-4043,600,0,0,0,1.7,335,8,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R14/Avg_071119.csv,579,layer_1_concentration,,,
101277,M,1,7/11/2019,13:08:22,9.44,-7956,600,0,0,0,1.7,326,8,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R14/Avg_071119.csv,579,layer_1_concentration,,,
